                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar   UV    UV    Hi     Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.  Index  Dose   UV     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
27/06/13  7:35a   11.6   11.6   11.6    85    9.1   0.0   ---   0.00   0.0   ---   11.6   11.5   11.5   10.2  1017.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2298     0.00   117    1    100.0    5 
27/06/13  7:40a   11.6   11.6   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.6   11.5   11.5   10.2  1017.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2298     0.00   117    1    100.0    5 
27/06/13  7:45a   11.5   11.6   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2299     0.00   117    1    100.0    5 
27/06/13  7:50a   11.5   11.6   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2299     0.00   117    1    100.0    5 
27/06/13  7:55a   11.5   11.6   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2299     0.00   117    1    100.0    5 
27/06/13  8:00a   11.5   11.6   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2300     0.00   117    1    100.0    5 
27/06/13  8:05a   11.5   11.5   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2302     0.00   118    1    100.0    5 
27/06/13  8:10a   11.5   11.5   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2305     0.00   116    1    100.0    5 
27/06/13  8:15a   11.5   11.5   11.5    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2302     0.00   117    1    100.0    5 
27/06/13  8:20a   11.5   11.5   11.4    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2302     0.00   117    1    100.0    5 
27/06/13  8:25a   11.5   11.5   11.4    85    9.1   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2304     0.00   117    1    100.0    5 
27/06/13  8:30a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2304     0.00   117    1    100.0    5 
27/06/13  8:35a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2305     0.00   117    1    100.0    5 
27/06/13  8:40a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.9    83    9.1   11.8  17.48 1.2303     0.00   117    1    100.0    5 
27/06/13  8:45a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.8    83    9.0   11.7  17.49 1.2306     0.00   117    1    100.0    5 
27/06/13  8:50a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.9    83    9.1   11.8  17.48 1.2304     0.00   117    1    100.0    5 
27/06/13  8:55a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.9    82    8.9   11.8  17.05 1.2305     0.00   117    1    100.0    5 
27/06/13  9:00a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.1  1017.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.024   0.000   11.9    82    8.9   11.8  17.05 1.2304     0.00   117    1    100.0    5 
27/06/13  9:05a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.4  1017.6  0.00   0.0     3     0.02      5     0.0  0.00   0.0   0.024   0.000   11.9    82    8.9   11.8  17.05 1.2304     0.00   116    1    100.0    5 
27/06/13  9:10a   11.5   11.5   11.4    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.4  1017.7  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   11.9    82    9.0   11.8  17.04 1.2303     0.00   117    1    100.0    5 
27/06/13  9:15a   11.5   11.5   11.5    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.4  1017.7  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   11.9    82    9.0   11.8  17.04 1.2302     0.00   116    1    100.0    5 
27/06/13  9:20a   11.5   11.5   11.5    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.4  1017.6  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   11.9    82    9.0   11.8  17.04 1.2302     0.00   117    1    100.0    5 
27/06/13  9:25a   11.5   11.6   11.5    84    8.9   0.0   ---   0.00   0.0   ---   11.5   11.4   11.4   10.4  1017.7  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   11.9    82    9.0   11.8  17.04 1.2302     0.00   117    1    100.0    5 
27/06/13  9:30a   11.6   11.6   11.5    84    8.9   0.0   ---   0.00   0.0   ---   11.6   11.5   11.5   10.5  1017.7  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   12.0    82    9.0   11.9  17.03 1.2299     0.00   117    1    100.0    5 
27/06/13  9:35a   11.6   11.6   11.5    84    8.9   0.0   ---   0.00   0.0   ---   11.6   11.5   11.5   10.5  1017.9  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   12.0    82    9.0   11.9  17.03 1.2302     0.00   117    1    100.0    5 
27/06/13  9:40a   11.6   11.6   11.6    84    8.9   0.0   ---   0.00   0.0   ---   11.6   11.5   11.5   10.5  1017.9  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   12.0    82    9.0   11.9  17.03 1.2302     0.00   116    1    100.0    5 
27/06/13  9:45a   11.6   11.6   11.6    85    9.1   0.0   ---   0.00   0.0   ---   11.6   11.5   11.5   10.5  1018.0  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   12.1    82    9.1   11.9  17.03 1.2299     0.00   117    1    100.0    5 
27/06/13  9:50a   11.6   11.6   11.6    85    9.1   0.0   ---   0.00   0.0   ---   11.6   11.5   11.5   10.5  1017.9  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.024   0.000   12.1    82    9.1   11.9  17.03 1.2299     0.00   117    1    100.0    5 
27/06/13  9:55a   11.6   11.6   11.6    85    9.2   0.0   ---   0.00   0.0   ---   11.6   11.6   11.6   10.6  1017.9  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.023   0.000   12.1    82    9.1   11.9  17.03 1.2299     0.00   117    1    100.0    5 
27/06/13 10:00a   11.6   11.6   11.6    84    9.0   0.0   ---   0.00   0.0   ---   11.6   11.6   11.6   10.6  1017.9  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.023   0.000   12.1    82    9.1   11.9  17.03 1.2299     0.00   117    1    100.0    5 
27/06/13 10:05a   11.6   11.6   11.6    84    9.0   0.0   ---   0.00   0.0   ---   11.6   11.6   11.6   10.6  1017.9  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.023   0.000   12.1    82    9.1   12.0  17.02 1.2296     0.00   116    1    100.0    5 
27/06/13 10:10a   11.7   11.7   11.6    84    9.1   0.0   ---   0.00   0.0   ---   11.7   11.6   11.6   10.6  1017.9  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.023   0.000   12.1    82    9.1   12.0  17.02 1.2296     0.00   118    1    100.0    5 
27/06/13 10:15a   11.7   11.7   11.7    84    9.1   0.0   ---   0.00   0.0   ---   11.7   11.6   11.6   10.6  1018.0  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.023   0.000   12.2    82    9.2   12.1  17.02 1.2294     0.00   117    1    100.0    5 
27/06/13 10:20a   11.7   11.7   11.7    84    9.1   0.0   ---   0.00   0.0   ---   11.7   11.6   11.6   10.6  1018.1  0.00   0.0     7     0.05      7     0.0  0.00   0.0   0.023   0.000   12.2    82    9.2   12.1  17.02 1.2295     0.00   117    1    100.0    5 
27/06/13 10:25a   11.7   11.7   11.7    84    9.1   0.0   ---   0.00   0.0   ---   11.7   11.6   11.6   10.6  1018.0  0.00   0.0     7     0.05      7     0.0  0.00   0.0   0.023   0.000   12.2    82    9.2   12.1  17.01 1.2291     0.00   117    1    100.0    5 
27/06/13 10:30a   11.7   11.7   11.7    84    9.1   0.0   ---   0.00   0.0   ---   11.7   11.7   11.7   10.7  1018.1  0.00   0.0     7     0.05      7     0.0  0.00   0.0   0.023   0.000   12.3    82    9.3   12.2  17.00 1.2289     0.00   117    1    100.0    5 
27/06/13 10:35a   11.8   11.8   11.7    84    9.2   0.0   ---   0.00   0.0   ---   11.8   11.7   11.7   10.8  1018.1  0.00   0.0     8     0.06      9     0.0  0.00   0.0   0.023   0.000   12.3    82    9.3   12.2  17.00 1.2289     0.00   117    1    100.0    5 
27/06/13 10:40a   11.8   11.8   11.8    84    9.2   0.0   ---   0.00   0.0   ---   11.8   11.7   11.7   10.8  1018.1  0.00   0.0     9     0.06      9     0.0  0.00   0.0   0.023   0.000   12.3    82    9.3   12.2  17.00 1.2287     0.00   117    1    100.0    5 
27/06/13 10:45a   11.8   11.8   11.8    85    9.4   0.0   ---   0.00   0.0   ---   11.8   11.8   11.8   10.8  1018.2  0.00   0.0     9     0.06      9     0.0  0.00   0.0   0.023   0.000   12.4    82    9.4   12.3  16.99 1.2285     0.00   117    1    100.0    5 
27/06/13 10:50a   11.8   11.8   11.8    85    9.4   0.0   ---   0.00   0.0   ---   11.8   11.8   11.8   10.8  1018.2  0.00   0.0    10     0.07     11     0.0  0.00   0.0   0.023   0.000   12.4    82    9.5   12.3  16.99 1.2282     0.00   117    1    100.0    5 
27/06/13 10:55a   11.9   11.9   11.8    85    9.4   0.0   ---   0.00   0.0   ---   11.9   11.8   11.8   10.9  1018.1  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.022   0.000   12.4    82    9.5   12.3  16.99 1.2281     0.00   117    1    100.0    5 
27/06/13 11:00a   11.9   11.9   11.8    85    9.4   0.0   ---   0.00   0.0   ---   11.9   11.8   11.8   10.9  1018.1  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.022   0.000   12.5    82    9.5   12.4  16.98 1.2278     0.00   117    1    100.0    5 
27/06/13 11:05a   11.9   11.9   11.9    85    9.5   0.0   ---   0.00   0.0   ---   11.9   11.9   11.9   11.0  1018.0  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.022   0.000   12.6    82    9.6   12.4  16.97 1.2274     0.00   117    1    100.0    5 
27/06/13 11:10a   11.9   12.0   11.9    84    9.3   0.0   ---   0.00   0.0   ---   11.9   11.9   11.9   11.0  1018.0  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.022   0.000   12.6    82    9.6   12.5  16.97 1.2271     0.00   117    1    100.0    5 
27/06/13 11:15a   12.0   12.1   12.0    84    9.4   0.0   ---   0.00   0.0   ---   12.0   11.9   11.9   11.0  1018.0  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.022   0.000   12.6    82    9.6   12.5  16.97 1.2271     0.00   118    1    100.0    5 
27/06/13 11:20a   12.1   12.1   12.0    84    9.4   0.0   ---   0.00   0.0   ---   12.1   12.0   12.0   11.1  1018.0  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.022   0.000   12.6    81    9.4   12.4  16.66 1.2273     0.00   117    1    100.0    5 
27/06/13 11:25a   12.1   12.1   12.1    84    9.5   0.0   ---   0.00   0.0   ---   12.1   12.1   12.1   11.2  1018.0  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.022   0.000   12.7    81    9.5   12.5  16.66 1.2270     0.00   117    1    100.0    5 
27/06/13 11:30a   12.2   12.2   12.1    84    9.5   0.0   ---   0.00   0.0   ---   12.2   12.1   12.1   11.2  1018.1  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.7    81    9.5   12.6  16.65 1.2268     0.00   117    1    100.0    5 
27/06/13 11:35a   12.2   12.2   12.1    84    9.5   0.0   ---   0.00   0.0   ---   12.2   12.1   12.1   11.2  1017.9  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.7    81    9.5   12.6  16.65 1.2265     0.00   117    1    100.0    5 
27/06/13 11:40a   12.2   12.2   12.2    84    9.6   0.0   ---   0.00   0.0   ---   12.2   12.2   12.2   11.3  1017.9  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.8    81    9.6   12.6  16.65 1.2263     0.00   117    1    100.0    5 
27/06/13 11:45a   12.3   12.3   12.2    84    9.7   0.0   ---   0.00   0.0   ---   12.3   12.2   12.2   11.3  1017.8  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.8    81    9.6   12.6  16.65 1.2261     0.00   117    1    100.0    5 
27/06/13 11:50a   12.3   12.3   12.2    84    9.7   0.0   ---   0.00   0.0   ---   12.3   12.2   12.2   11.3  1017.7  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.8    81    9.7   12.7  16.65 1.2257     0.00   117    1    100.0    5 
27/06/13 11:55a   12.3   12.3   12.3    84    9.7   0.0   ---   0.00   0.0   ---   12.3   12.3   12.3   11.4  1017.6  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.8    81    9.7   12.7  16.65 1.2256     0.00   117    1    100.0    5 
27/06/13 12:00p   12.3   12.4   12.3    84    9.7   0.0   ---   0.00   0.0   ---   12.3   12.3   12.3   11.4  1017.6  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.8    81    9.7   12.7  16.65 1.2257     0.00   117    1    100.0    5 
27/06/13 12:05p   12.4   12.4   12.3    84    9.8   0.0   ---   0.00   0.0   ---   12.4   12.3   12.3   11.4  1017.6  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.021   0.000   12.9    81    9.7   12.7  16.65 1.2253     0.00   117    1    100.0    5 
27/06/13 12:10p   12.4   12.4   12.4    84    9.8   0.0   ---   0.00   0.0   ---   12.4   12.4   12.4   11.5  1017.5  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   12.9    81    9.7   12.7  16.65 1.2253     0.00   117    1    100.0    5 
27/06/13 12:15p   12.4   12.5   12.4    84    9.8   0.0   ---   0.00   0.0   ---   12.4   12.4   12.4   11.4  1017.4  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   12.9    81    9.7   12.7  16.65 1.2251     0.00   117    1    100.0    5 
27/06/13 12:20p   12.5   12.5   12.4    84    9.9   0.0   ---   0.00   0.0   ---   12.5   12.4   12.4   11.5  1017.2  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   12.9    81    9.8   12.8  16.66 1.2246     0.00   118    1    100.0    5 
27/06/13 12:25p   12.6   12.6   12.5    84    9.9   0.0   ---   0.00   0.0   ---   12.6   12.5   12.5   11.6  1017.2  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   12.9    81    9.8   12.8  16.66 1.2246     0.00   117    1    100.0    5 
27/06/13 12:30p   12.6   12.6   12.6    84    9.9   0.0   ---   0.00   0.0   ---   12.6   12.5   12.5   11.6  1017.1  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   13.0    81    9.8   12.8  16.66 1.2241     0.00   117    1    100.0    5 
27/06/13 12:35p   12.6   12.6   12.6    84   10.0   0.0   ---   0.00   0.0   ---   12.6   12.6   12.6   11.6  1016.9  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   13.1    81    9.9   12.9  16.66 1.2236     0.00   117    1    100.0    5 
27/06/13 12:40p   12.7   12.7   12.6    84   10.0   0.0   ---   0.00   0.0   ---   12.7   12.6   12.6   11.7  1016.7  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   13.1    81    9.9   12.9  16.66 1.2234     0.00   117    1    100.0    5 
27/06/13 12:45p   12.7   12.7   12.7    84   10.0   0.0   ---   0.00   0.0   ---   12.7   12.6   12.6   11.7  1016.7  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.020   0.000   13.1    81    9.9   12.9  16.66 1.2230     0.00   117    1    100.0    5 
27/06/13 12:50p   12.7   12.7   12.7    83    9.9   0.0   ---   0.00   0.0   ---   12.7   12.6   12.6   11.7  1016.4  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.019   0.000   13.1    81    9.9   12.9  16.66 1.2227     0.00   117    1    100.0    5 
27/06/13 12:55p   12.7   12.7   12.7    84   10.1   0.0   ---   0.00   0.0   ---   12.7   12.7   12.7   11.8  1016.4  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.019   0.000   13.1    81    9.9   12.9  16.66 1.2227     0.00   117    1    100.0    5 
27/06/13  1:00p   12.8   12.8   12.7    83   10.0   0.0   ---   0.00   0.0   ---   12.8   12.7   12.7   11.7  1016.4  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.019   0.000   13.2    81   10.0   13.0  16.66 1.2224     0.00   117    1    100.0    5 
27/06/13  1:05p   12.8   12.8   12.8    83   10.0   0.0   ---   0.00   0.0   ---   12.8   12.7   12.7   11.7  1016.3  0.00   0.0    10     0.07     11     0.0  0.00   0.0   0.019   0.000   13.2    81   10.0   13.1  16.67 1.2220     0.00   116    1    100.0    5 
27/06/13  1:10p   12.8   12.8   12.8    83   10.0   0.0   ---   0.00   0.0   ---   12.8   12.7   12.7   11.8  1016.2  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.019   0.000   13.2    81   10.0   13.0  16.66 1.2222     0.00   117    1    100.0    5 
27/06/13  1:15p   12.8   12.8   12.8    84   10.2   0.0   ---   0.00   0.0   ---   12.8   12.8   12.8   11.9  1016.3  0.00   0.0    11     0.08     11     0.0  0.00   0.0   0.019   0.000   13.2    81   10.0   13.0  16.66 1.2223     0.00   117    1    100.0    5 
27/06/13  1:20p   12.9   12.9   12.8    84   10.2   0.0   ---   0.00   0.0   ---   12.9   12.8   12.8   11.9  1016.1  0.00   0.0    12     0.09     12     0.0  0.00   0.0   0.019   0.000   13.3    81   10.1   13.1  16.67 1.2214     0.00   117    1    100.0    5 
27/06/13  1:25p   12.9   12.9   12.9    83   10.1   0.0   ---   0.00   0.0   ---   12.9   12.8   12.8   11.9  1015.9  0.00   0.0    12     0.09     12     0.0  0.00   0.0   0.019   0.000   13.2    81   10.0   13.1  16.67 1.2215     0.00   118    1    100.0    5 
27/06/13  1:30p   12.9   12.9   12.9    83   10.1   0.0   ---   0.00   0.0   ---   12.9   12.8   12.8   11.9  1015.9  0.00   0.0    12     0.09     12     0.0  0.00   0.0   0.019   0.000   13.3    81   10.1   13.1  16.67 1.2212     0.00   117    1    100.0    5 
27/06/13  1:35p   13.0   13.0   12.9    83   10.2   0.0   ---   0.00   0.0   ---   13.0   12.9   12.9   12.0  1015.6  0.00   0.0    12     0.09     12     0.0  0.00   0.0   0.019   0.000   13.3    81   10.1   13.2  16.67 1.2206     0.00   116    1    100.0    5 
27/06/13  1:40p   13.0   13.0   13.0    83   10.2   0.0   ---   0.00   0.0   ---   13.0   12.9   12.9   12.0  1015.6  0.00   0.0    12     0.09     12     0.0  0.00   0.0   0.019   0.000   13.3    81   10.1   13.2  16.67 1.2205     0.00   117    1    100.0    5 
27/06/13  1:45p   13.1   13.1   13.0    83   10.2   0.0   ---   0.00   0.0   ---   13.1   12.9   12.9   12.1  1015.5  0.00   0.0    12     0.09     12     0.0  0.00   0.0   0.018   0.000   13.4    81   10.2   13.2  16.67 1.2201     0.00   117    1    100.0    5 
27/06/13  1:50p   13.1   13.1   13.1    83   10.2   0.0   ---   0.00   0.0   ---   13.1   12.9   12.9   12.1  1015.2  0.00   0.0    12     0.09     14     0.0  0.00   0.0   0.018   0.000   13.4    81   10.2   13.2  16.67 1.2198     0.00   117    1    100.0    5 
27/06/13  1:55p   13.1   13.1   13.1    83   10.3   0.0   ---   0.00   0.0   ---   13.1   13.0   13.0   12.2  1015.1  0.00   0.0    13     0.09     14     0.0  0.00   0.0   0.018   0.000   13.4    81   10.2   13.3  16.67 1.2193     0.00   117    1    100.0    5 
27/06/13  2:00p   13.1   13.2   13.1    83   10.3   0.0   ---   0.00   0.0   ---   13.1   13.0   13.0   12.2  1015.1  0.00   0.0    14     0.10     14     0.0  0.00   0.0   0.018   0.000   13.5    81   10.3   13.3  16.68 1.2191     0.00   117    1    100.0    5 
27/06/13  2:05p   13.2   13.2   13.1    83   10.3   0.0   ---   0.00   0.0   ---   13.2   13.1   13.1   12.2  1015.0  0.00   0.0    15     0.11     16     0.0  0.00   0.0   0.018   0.000   13.5    81   10.3   13.3  16.68 1.2190     0.00   117    1    100.0    5 
27/06/13  2:10p   13.2   13.2   13.2    83   10.4   0.0   ---   0.00   0.0   ---   13.2   13.1   13.1   12.3  1015.2  0.00   0.0    16     0.11     18     0.0  0.00   0.0   0.018   0.000   13.6    81   10.4   13.4  16.68 1.2189     0.00   117    1    100.0    5 
27/06/13  2:15p   13.2   13.2   13.2    83   10.4   0.0   ---   0.00   0.0   ---   13.2   13.1   13.1   12.3  1015.0  0.00   0.0    18     0.13     18     0.0  0.00   0.0   0.018   0.000   13.6    81   10.4   13.4  16.68 1.2184     0.00   117    1    100.0    5 
27/06/13  2:20p   13.3   13.3   13.2    83   10.5   0.0   ---   0.00   0.0   ---   13.3   13.2   13.2   12.4  1014.8  0.00   0.0    19     0.14     19     0.0  0.00   0.0   0.018   0.000   13.7    81   10.5   13.5  16.68 1.2179     0.00   117    1    100.0    5 
27/06/13  2:25p   13.3   13.3   13.3    83   10.5   0.0   ---   0.00   0.0   ---   13.3   13.2   13.2   12.4  1014.8  0.00   0.0    18     0.13     19     0.0  0.00   0.0   0.018   0.000   13.7    81   10.5   13.5  16.68 1.2179     0.00   117    1    100.0    5 
27/06/13  2:30p   13.3   13.3   13.3    82   10.3   0.0   ---   0.00   0.0   ---   13.3   13.2   13.2   12.5  1014.8  0.00   0.0    19     0.14     19     0.0  0.00   0.0   0.017   0.000   13.8    81   10.6   13.6  16.69 1.2172     0.00   118    1    100.0    5 
27/06/13  2:35p   13.4   13.4   13.3    83   10.6   0.0   ---   0.00   0.0   ---   13.4   13.3   13.3   12.5  1014.7  0.00   0.0    15     0.11     16     0.0  0.00   0.0   0.017   0.000   13.8    81   10.6   13.6  16.69 1.2171     0.00   117    1    100.0    5 
27/06/13  2:40p   13.4   13.4   13.3    82   10.4   0.0   ---   0.00   0.0   ---   13.4   13.3   13.3   12.5  1014.7  0.00   0.0    16     0.11     18     0.0  0.00   0.0   0.017   0.000   13.8    81   10.6   13.6  16.69 1.2171     0.00   117    1    100.0    5 
27/06/13  2:45p   13.4   13.4   13.4    82   10.4   0.0   ---   0.00   0.0   ---   13.4   13.3   13.3   12.6  1014.8  0.00   0.0    18     0.13     19     0.0  0.00   0.0   0.017   0.000   13.8    81   10.6   13.6  16.69 1.2172     0.00   117    1    100.0    5 
27/06/13  2:50p   13.5   13.5   13.4    82   10.5   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.7  1014.7  0.00   0.0    19     0.14     19     0.0  0.00   0.0   0.017   0.000   13.8    81   10.6   13.7  16.69 1.2168     0.00   117    1    100.0    5 
27/06/13  2:55p   13.5   13.5   13.4    82   10.5   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.6  1014.7  0.00   0.0    16     0.11     18     0.0  0.00   0.0   0.017   0.000   13.8    81   10.6   13.7  16.69 1.2168     0.00   117    1    100.0    5 
27/06/13  3:00p   13.6   13.6   13.5    82   10.5   0.0   ---   0.00   0.0   ---   13.6   13.4   13.4   12.7  1014.8  0.00   0.0    15     0.11     16     0.0  0.00   0.0   0.017   0.000   13.9    81   10.7   13.8  16.69 1.2163     0.00   117    1    100.0    5 
27/06/13  3:05p   13.6   13.6   13.6    82   10.5   0.0   ---   0.00   0.0   ---   13.6   13.4   13.4   12.8  1014.8  0.00   0.0    20     0.14     21     0.0  0.00   0.0   0.017   0.000   13.9    81   10.7   13.8  16.69 1.2164     0.00   117    1    100.0    5 
27/06/13  3:10p   13.6   13.6   13.6    82   10.6   0.0   ---   0.00   0.0   ---   13.6   13.5   13.5   12.7  1014.9  0.00   0.0    14     0.10     16     0.0  0.00   0.0   0.016   0.000   13.9    81   10.7   13.7  16.69 1.2168     0.00   117    1    100.0    5 
27/06/13  3:15p   13.7   13.7   13.6    82   10.6   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.8  1014.7  0.00   0.0    16     0.11     16     0.0  0.00   0.0   0.016   0.000   13.9    81   10.7   13.7  16.69 1.2166     0.00   117    1    100.0    5 
27/06/13  3:20p   13.7   13.7   13.7    82   10.7   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.9  1014.5  0.00   0.0    16     0.11     16     0.0  0.00   0.0   0.016   0.000   13.9    81   10.7   13.8  16.69 1.2161     0.00   117    1    100.0    5 
27/06/13  3:25p   13.7   13.7   13.7    82   10.7   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.9  1014.7  0.00   0.0    17     0.12     18     0.0  0.00   0.0   0.016   0.000   13.9    81   10.7   13.8  16.69 1.2163     0.00   117    1    100.0    5 
27/06/13  3:30p   13.8   13.8   13.7    82   10.8   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   13.1  1014.7  0.00   0.0    20     0.14     21     0.0  0.00   0.0   0.016   0.000   13.9    81   10.7   13.8  16.69 1.2162     0.00   117    1    100.0    5 
